"date","group","mean","max","min","sd","cv","n","method","category","site","length"
1999-01-04,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,252
1999-01-05,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,252
1999-01-06,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,252
1999-01-07,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,252
1999-01-08,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,252
1999-01-09,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,252
1999-01-10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,252
1999-01-11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,252
1999-01-12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,252
1999-01-13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,252
1999-01-14,NA,7.84461538461538,7.93,7.62,0.103811960182452,1.32335309116678,13,"ybfmp_logger","data","shw_harbor",NA
1999-01-15,NA,8.17041666666667,8.54,7.77,0.27882485022223,3.41261482244558,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-16,NA,8.97,9.31,8.54,0.298678247705075,3.32974635122715,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-17,NA,9.4575,9.77,9.31,0.166974353667288,1.76552316856767,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-18,NA,9.9825,10.24,9.77,0.152607766626678,1.52875298398876,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-19,NA,10.4520833333333,10.71,10.24,0.15901816047961,1.52140157524841,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-20,NA,10.67875,10.87,10.24,0.152808846204206,1.43096192161261,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-21,NA,9.81125,10.24,9.62,0.154871966756274,1.5785141216081,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-22,NA,9.67625,9.77,9.62,0.0741803032570262,0.766622433866696,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-23,NA,9.61833333333333,9.77,9.31,0.111381313968947,1.15801054204416,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-24,NA,9.05875,9.31,9,0.110780334936737,1.22290972746502,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-25,NA,8.86666666666667,9,8.69,0.114461562436315,1.29091987710129,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-26,NA,8.47708333333333,8.69,8.23,0.140045929319065,1.65205323355004,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-27,NA,8.12375,8.23,8.08,0.0696458432231306,0.857311502977451,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-28,NA,8.01125,8.08,7.93,0.0763466066556079,0.952992437579752,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-29,NA,8.08,8.08,8.08,0,0,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-30,NA,8.08,8.08,8.08,0,0,24,"ybfmp_logger","data","shw_harbor",NA
1999-01-31,NA,8.06125,8.23,7.93,0.101951075223023,1.26470553850858,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-01,NA,8.155,8.23,8.08,0.0766130877682876,0.939461529960607,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-02,NA,8.12375,8.23,8.08,0.0696458432231306,0.857311502977451,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-03,NA,8.31,8.39,8.23,0.0817206269528399,0.983401046363898,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-04,NA,8.64708333333333,8.85,8.39,0.114112041305966,1.3196593221911,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-05,NA,8.71166666666667,8.85,8.54,0.10589850213116,1.2155940554562,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-06,NA,8.59625,8.69,8.54,0.0741803032570262,0.862937946860855,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-07,NA,8.53375,8.69,8.39,0.112590543274213,1.31935600731464,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-08,NA,8.77,8.85,8.69,0.0817206269528399,0.931820147694868,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-09,NA,8.98958333333333,9.16,8.85,0.110904548331345,1.23370065351207,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-10,NA,8.65458333333333,8.85,8.39,0.130283275534729,1.50536739340113,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-11,NA,8.60375,8.85,8.54,0.110485588279157,1.28415619095344,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-12,NA,8.415,8.54,8.39,0.0571040240720155,0.678598028187944,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-13,NA,8.36333333333333,8.39,8.23,0.0609109590101505,0.728309593584901,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-14,NA,8.27625,8.54,8.23,0.0866684085666642,1.0471941829532,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-15,NA,8.20583333333333,8.39,8.08,0.0865230136094323,1.05440861512459,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-16,NA,8.5025,8.54,8.39,0.0663488802697031,0.78034554859986,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-17,NA,8.71,8.85,8.69,0.0540531139753741,0.620586842426799,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-18,NA,8.89916666666667,9,8.69,0.0973972888948045,1.09445403758559,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-19,NA,8.95041666666667,9.16,8.85,0.0857437621849148,0.957986263413228,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-20,NA,9.02041666666667,9.16,8.85,0.0706786460997434,0.783540813152497,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-21,NA,8.83583333333333,9,8.69,0.0787354771517825,0.891092828276327,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-22,NA,9.02291666666667,9.16,8.85,0.132023685841551,1.46320409152492,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-23,NA,9.31666666666667,9.62,9.16,0.144091355884313,1.5465977375776,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-24,NA,9.74125,9.93,9.62,0.128750263824128,1.32170166892471,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-25,NA,9.85,9.93,9.77,0.0817206269528399,0.829651035054213,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-26,NA,9.76583333333333,9.93,9.62,0.106848802832164,1.09410840002216,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-27,NA,9.85,10.09,9.77,0.0943628519391343,0.957998496844003,24,"ybfmp_logger","data","shw_harbor",NA
1999-02-28,NA,10.01,10.09,9.93,0.0817206269528399,0.816389879648751,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-01,NA,10.0945833333333,10.24,9.93,0.0965482157836929,0.956435868579944,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-02,NA,10.34,10.4,10.24,0.0791256568074945,0.765238460420643,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-03,NA,10.5891666666667,10.87,10.4,0.137015285299842,1.2939194330669,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-04,NA,10.6241666666667,10.87,10.56,0.119888232974704,1.12844834551451,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-05,NA,10.3920833333333,10.71,10.24,0.164130890679855,1.5793838965224,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-06,NA,10.1079166666667,10.24,9.93,0.0823554948757635,0.814762305543643,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-07,NA,9.95666666666667,10.09,9.77,0.0903455524117249,0.907387536776614,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-08,NA,9.78125,10.09,9.46,0.214401340440326,2.19196258597139,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-09,NA,9.24125,9.46,9.16,0.108159001313887,1.17039362979994,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-10,NA,9.235,9.31,9.16,0.0766130877682876,0.829594886500136,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-11,NA,9.22875,9.31,9.16,0.0763466066556079,0.827269203907441,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-12,NA,9.29125,9.46,9.16,0.08050452323236,0.866455248027553,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-13,NA,9.55375,9.93,9.31,0.157943647077601,1.65321101219522,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-14,NA,9.96208333333333,10.24,9.77,0.153961575292885,1.54547568155475,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-15,NA,10.2470833333333,10.4,10.09,0.0561426108550644,0.547888692116271,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-16,NA,10.3141666666667,10.56,10.09,0.123038229006685,1.19290518548939,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-17,NA,10.5575,10.87,10.4,0.145490175971946,1.37807412713186,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-18,NA,10.9583333333333,11.18,10.71,0.16507354531335,1.50637455799255,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-19,NA,11.20375,11.33,11.02,0.0979712690803657,0.874450689102896,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-20,NA,11.4508333333333,11.64,11.18,0.128127540625217,1.11893638563613,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-21,NA,11.5141666666667,11.64,11.33,0.0923564299057059,0.802111282382913,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-22,NA,11.5591666666667,11.79,11.33,0.163996730260794,1.41875911118847,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-23,NA,11.5716666666667,11.79,11.48,0.120926375972312,1.04502125282136,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-24,NA,11.60375,11.79,11.33,0.164073485657043,1.41396949828326,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-25,NA,11.515,11.64,11.33,0.112481882599126,0.976829201902959,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-26,NA,11.3230434782609,11.48,11.02,0.140208765859041,1.23826042113349,23,"ybfmp_logger","data","shw_harbor",NA
1999-03-27,NA,11.4583333333333,11.64,11.33,0.141963457228985,1.23895380854387,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-28,NA,11.63625,11.79,11.48,0.137138853784736,1.1785485339756,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-29,NA,12.0183333333333,12.26,11.79,0.216326377146375,1.79996985560706,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-30,NA,12.2766666666667,12.41,11.95,0.158845472261475,1.29388112078313,24,"ybfmp_logger","data","shw_harbor",NA
1999-03-31,NA,12.0441666666667,12.26,11.79,0.143463877188549,1.19114822269604,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-01,NA,11.67,11.79,11.48,0.101124116592046,0.866530562056946,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-02,NA,11.5395833333333,11.79,11.48,0.0909122446752034,0.787829525981181,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-03,NA,11.5533333333333,11.64,11.48,0.0814363804326483,0.704873460178722,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-04,NA,11.58,11.64,11.48,0.0791256568074945,0.683295827353148,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-05,NA,11.0729166666667,11.33,10.87,0.155269167875511,1.40224272023039,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-06,NA,11.06125,11.33,10.71,0.166192986301024,1.50247925235415,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-07,NA,10.85625,11.02,10.71,0.0641880728457563,0.591254557013299,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-08,NA,11.015,11.18,10.87,0.0850063936214316,0.771733033331199,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-09,NA,11.2604166666667,11.33,11.02,0.100757097782852,0.894790137572045,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-10,NA,11.2783333333333,11.48,11.02,0.177584435928541,1.57456275391052,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-11,NA,11.41125,11.48,11.18,0.098700799521012,0.864942924929451,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-12,NA,11.4895833333333,11.64,11.33,0.125125299518963,1.08903252527837,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-13,NA,11.8825,12.26,11.64,0.20778856310327,1.7486939878247,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-14,NA,12.4445833333333,12.88,12.1,0.28545888559006,2.29384044402231,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-15,NA,12.9604166666667,13.34,12.57,0.348742824974241,2.69083034861977,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-16,NA,14.0554166666667,14.58,13.34,0.507422979091551,3.61015963543036,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-17,NA,14.8675,15.37,14.42,0.386469527456142,2.59942510480002,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-18,NA,15.2620833333333,15.68,14.89,0.302740801270035,1.98361386619368,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-19,NA,15.6583333333333,16,15.37,0.234384794481336,1.49686936337202,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-20,NA,15.7766666666667,16.16,15.37,0.240627199782906,1.52520937956627,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-21,NA,15.8679166666667,16.16,15.53,0.212397886804084,1.33853669177797,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-22,NA,15.9016666666667,16.32,15.53,0.255064640855005,1.60401199573423,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-23,NA,15.86,16,15.68,0.136030687074965,0.857696639816928,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-24,NA,15.44875,15.84,15.21,0.174388683817151,1.12882067362829,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-25,NA,15.5658333333333,15.84,15.37,0.196909086651168,1.26500831940362,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-26,NA,15.5020833333333,15.68,15.37,0.099563358314395,0.642257922200102,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-27,NA,15.39,15.53,15.21,0.108747813571224,0.706613473497231,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-28,NA,15.0966666666667,15.21,14.89,0.110440488269816,0.731555453321811,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-29,NA,15.1366666666667,15.21,14.89,0.0941167945400435,0.621780188549065,24,"ybfmp_logger","data","shw_harbor",NA
1999-04-30,NA,14.72625,14.89,14.58,0.116238603929496,0.789329285659936,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-01,NA,15.0233333333333,15.37,14.73,0.229530080754167,1.52782392336921,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-02,NA,14.9375,15.21,14.58,0.164772570532841,1.10307997009433,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-03,NA,14.5079166666667,14.58,14.27,0.112596979134189,0.776107153916119,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-04,NA,14.6054166666667,15.05,14.27,0.306182372006516,2.09636177450044,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-05,NA,15.25,15.53,14.89,0.24173287448896,1.5851336032063,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-06,NA,15.8483333333333,16.16,15.53,0.245049536547856,1.54621644682631,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-07,NA,16.24,16.48,16,0.14920076931845,0.918723949005236,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-08,NA,16.34,16.48,16.16,0.0858714914478506,0.525529323426258,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-09,NA,16.0133333333333,16.16,15.84,0.104618007705327,0.653318116394633,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-10,NA,15.8266666666667,15.84,15.68,0.0451727762058624,0.285421922109493,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-11,NA,15.9866666666667,16.32,15.68,0.258064142122216,1.61424609334164,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-12,NA,16.6378260869565,17.11,16.16,0.335775310719144,2.01814413111566,23,"ybfmp_logger","data","shw_harbor",NA
1999-05-13,NA,17.0391666666667,17.27,16.79,0.168701348327558,0.990079806294665,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-14,NA,17.0941666666667,17.27,16.96,0.131576285251483,0.769714533719004,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-15,NA,16.9958333333333,17.11,16.79,0.0948645105522544,0.558163337399879,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-16,NA,16.6891666666667,16.96,16.48,0.12713965846117,0.761809507931316,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-17,NA,16.7304166666667,17.11,16.32,0.266873674181277,1.59514063216961,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-18,NA,16.9808333333333,17.43,16.64,0.267206428370125,1.57357665036144,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-19,NA,17.2191666666667,17.59,16.96,0.216472041907347,1.25715748095057,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-20,NA,17.2716666666667,17.59,16.96,0.21365691040151,1.23703701863269,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-21,NA,17.63,18.23,17.27,0.313854023115982,1.7802270171071,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-22,NA,18.3533333333333,18.88,18.07,0.280661743906706,1.52921400603,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-23,NA,18.6920833333333,18.88,18.39,0.170216720342209,0.910635359936921,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-24,NA,18.7666666666667,19.04,18.56,0.191530827730197,1.0205905562888,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-25,NA,18.9566666666667,19.37,18.72,0.249428331898411,1.31578159960477,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-26,NA,19.3620833333333,19.69,19.04,0.235205352768628,1.21477295970369,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-27,NA,19.43,19.69,19.21,0.18158720506544,0.93457130759362,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-28,NA,19.4766666666667,19.69,19.21,0.146693014761134,0.753173103343147,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-29,NA,19.3233333333333,19.53,19.21,0.110440488269816,0.571539528738051,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-30,NA,19.2270833333333,19.37,19.04,0.140076971594244,0.728539889102148,24,"ybfmp_logger","data","shw_harbor",NA
1999-05-31,NA,19.33,19.53,19.21,0.127039877340867,0.65721612695741,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-01,NA,18.82625,19.21,18.39,0.189617750499123,1.00719872783546,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-02,NA,18.23,18.39,17.91,0.14920076931845,0.818435377501099,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-03,NA,17.6633333333333,17.91,17.27,0.182605935106808,1.0338135597668,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-04,NA,17.24375,17.43,16.96,0.145835300193776,0.845728453461549,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-05,NA,17.2633333333333,17.59,17.11,0.173221814738933,1.00340885154818,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-06,NA,17.4433333333333,17.91,17.11,0.266550699421928,1.52809497088818,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-07,NA,17.7966666666667,18.23,17.59,0.233436830048706,1.31168849999273,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-08,NA,18.18625,18.56,17.91,0.268940150122338,1.47881036564623,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-09,NA,18.6895833333333,19.04,18.39,0.269838585674548,1.44379134013803,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-10,NA,19.0379166666667,19.53,18.56,0.359189657625228,1.88670674378006,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-11,NA,19.36125,19.86,18.88,0.367332481784437,1.89725602316192,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-12,NA,19.4775,19.86,19.04,0.273468065061893,1.40402035713974,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-13,NA,19.6204166666667,20.18,19.21,0.34469241697322,1.75680477550113,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-14,NA,20.1591666666667,20.5,19.69,0.293419371439978,1.45551339642005,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-15,NA,20.2333333333333,20.5,20.02,0.154093891949785,0.761584309471753,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-16,NA,20.19875,20.5,19.69,0.298041615127529,1.47554484870365,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-17,NA,20.6658333333333,20.99,20.18,0.29539828186287,1.42940416240753,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-18,NA,20.9795833333333,21.32,20.5,0.293131209183023,1.39722131047895,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-19,NA,20.9733333333333,21.32,20.5,0.294731516242608,1.40526787782553,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-20,NA,21.07625,21.49,20.67,0.290109611968514,1.3764764223641,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-21,NA,21.125,21.66,20.67,0.311071080930555,1.4725258268902,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-22,NA,21.3995833333333,21.99,20.99,0.363395570390876,1.69814320554937,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-23,NA,21.705,22.16,21.32,0.314366167003578,1.44835829073291,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-24,NA,21.4079166666667,21.66,20.99,0.220414218090013,1.02959209680226,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-25,NA,21.2833333333333,21.66,20.83,0.308074901489129,1.44749366400531,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-26,NA,21.2408333333333,21.49,20.99,0.145987392745331,0.687295975889198,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-27,NA,21.1783333333333,21.49,20.99,0.164625178133123,0.7773282984172,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-28,NA,21.3591666666667,21.66,20.99,0.225483377709286,1.05567497659531,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-29,NA,21.57875,21.99,21.32,0.23073252913276,1.06925808553674,24,"ybfmp_logger","data","shw_harbor",NA
1999-06-30,NA,21.99625,22.32,21.82,0.160510395166549,0.729717088897194,24,"ybfmp_logger","data","shw_harbor",NA
1999-07-01,NA,21.8654166666667,22.16,21.66,0.171793079950388,0.785683998477298,24,"ybfmp_logger","data","shw_harbor",NA
1999-07-02,NA,21.1925,21.49,20.67,0.226375025508365,1.06818461959828,24,"ybfmp_logger","data","shw_harbor",NA
1999-07-03,NA,20.3345833333333,20.67,19.86,0.210299562046861,1.03419656355648,24,"ybfmp_logger","data","shw_harbor",NA
1999-07-04,NA,19.80125,20.18,19.53,0.243601822296317,1.23023456749608,24,"ybfmp_logger","data","shw_harbor",NA
1999-07-05,NA,19.7883333333333,20.34,19.37,0.310030386542529,1.56673319233148,24,"ybfmp_logger","data","shw_harbor",NA
1999-07-06,NA,19.9758333333333,20.5,19.53,0.342204066586599,1.71309031706612,24,"ybfmp_logger","data","shw_harbor",NA
1999-07-07,NA,19.9916666666667,20.34,19.69,0.216888403816674,1.08489405827432,24,"ybfmp_logger","data","shw_harbor",NA
1999-07-08,NA,20.2447826086957,20.83,19.86,0.372898591689208,1.84194910311874,23,"ybfmp_logger","data","shw_harbor",NA
1999-07-09,4,20.8746846018161,21.3286603549912,20.6177155587382,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-10,4,21.0636600887097,21.8252692430239,20.715255261027,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-11,4,21.5771804335291,23.6130612399414,21.0078743678932,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-12,4,22.1687558707611,23.4144176847283,21.6906522839144,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-13,4,22.2755681024836,22.6198434638761,22.0808110930694,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-14,4,22.0989171038657,22.421199908663,21.8857316884919,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-15,4,21.642911037666,21.9245910206304,21.3980331770482,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-16,4,21.0718764142268,21.4279821325978,20.9103346656045,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-17,4,20.6610601383713,20.9313732445651,20.4226361541608,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-18,4,20.4063540473408,20.6334079117456,20.2275567495833,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-19,4,19.979105120451,20.335442578926,19.7398582381396,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-20,4,19.5641806818369,19.9381554684999,19.3496994289846,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-21,4,19.4409357990803,19.7395119132868,19.2521597266958,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-22,4,19.5123821079247,19.9381554684999,19.2521597266958,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-23,4,19.3916378459776,19.6401901356803,19.2521597266958,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-24,4,19.3341235673578,19.8388336908933,18.9595406198296,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-25,4,19.6299112859738,20.335442578926,19.1546200244071,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-26,4,19.7901296335574,20.2361208013194,19.4472391312733,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-27,4,19.6874255645936,19.9381554684999,19.3496994289846,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-28,4,19.4223597587807,19.6401901356803,19.2521597266958,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-29,4,19.3916378459776,19.8388336908933,19.0570803221183,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-30,4,19.4450439618388,19.7395119132868,19.1546200244071,NA,NA,NA,"lm_rv","Over7",NA,180
1999-07-31,4,19.3793133577019,19.6401901356803,19.1546200244071,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-01,4,19.4450439618388,19.7395119132868,19.0570803221183,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-02,4,19.720290866662,20.1367990237129,19.3496994289846,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-03,4,20.1393234680347,20.534086134139,19.7398582381396,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-04,4,20.4433275121678,20.8320514669586,20.2275567495833,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-05,4,20.5213826045804,20.6334079117456,20.325096451872,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-06,4,20.3365152804454,20.534086134139,20.2275567495833,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-07,4,20.2543520252743,20.6334079117456,19.934937642717,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-08,4,20.23791937424,20.534086134139,19.934937642717,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-09,4,20.1434316307933,20.534086134139,19.934937642717,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-10,4,19.9955377714853,20.2361208013194,19.8373979404283,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-11,4,19.8558602376944,20.1367990237129,19.5447788335621,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-12,4,19.9298071673484,20.2361208013194,19.7398582381396,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-13,4,19.9996459342438,20.335442578926,19.7398582381396,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-14,4,20.0612683756221,20.335442578926,19.8373979404283,NA,NA,NA,"lm_rv","Over7",NA,180
1999-08-15,4,20.2790010018256,20.8320514669586,19.934937642717,NA,NA,NA,"lm_rv","Over7",NA,180
